Data properties:

Recording date: 4/1/2016
Recording time: 15:42:22:586 (corresponds to time 0)
Study: Associative 1
Subject: 117
Recording: 117
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	3869	17	530	339	
1	4252	166	442	343	
2	4419	433	279	328	
3	4852	433	846	324	
4	5285	450	1063	327	
5	6101	167	704	359	
6	6268	150	714	318	
7	6417	649	316	267	
8	7416	200	818	320	
9	7616	117	1020	324	
10	7949	466	1026	377	
11	8682	200	442	294	
12	9398	17	27	627	
13	11563	17	220	305	
14	12946	33	342	309	
15	13129	183	311	354	
16	14278	166	488	613	
17	16427	117	-48	-17	
18	16543	366	-5	14	
19	17243	350	554	484	
20	17592	383	530	657	
21	17975	250	704	953	
22	18225	466	643	883	
23	19041	233	227	334	
24	19274	233	781	251	
25	19508	100	794	337	
26	20873	34	190	1033	
27	21057	67	342	802	
28	22306	133	-539	96	
29	22905	17	456	333	
30	23222	117	814	359	
31	23338	450	1040	339	
32	23788	100	245	14	
33	30500	17	168	530	
34	34430	17	731	640	
35	34846	17	1232	367	
36	41292	17	1303	340	
37	41425	17	1245	379	
38	44041	16	231	531	
39	45072	100	316	314	
40	45172	599	794	341	
41	45772	316	332	303	
42	46088	100	-792	78	
43	46321	33	537	445	
44	46488	217	98	349	
45	46704	483	999	318	
46	47187	383	1048	360	
47	47570	183	332	314	
48	47753	200	379	335	
49	47953	949	771	356	
50	48903	366	314	288	
51	49269	383	69	305	
52	50851	83	634	421	
53	50934	450	132	320	
54	51384	466	49	303	
55	51850	266	476	351	
56	52300	250	865	345	
57	52550	216	789	346	
58	53732	83	663	883	
59	53816	350	580	1101	
60	54315	333	658	1044	
61	54798	83	-28	-33	
62	54882	133	1	110	
63	55148	67	-1	8	
64	55514	33	544	582	
65	55664	300	554	495	
66	55964	350	504	704	
67	56580	183	598	990	
68	56763	616	248	871	
69	57380	700	352	241	
70	58246	17	-151	422	
