Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",8424,True,0,28,56,"press spacebar to start perceptual task",8435,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",2989,True,8491,1446,1472,"MutedBallie.avi (174x144)",3013,"blacksquare.bmp",1004,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",991,True,8491,1446,1472,"MutedBallie.avi (174x144)",3013,"blacksquare.bmp",1004,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,2,3.01,retrieval,2,2,"cake_hat_b.bmp",9389,True,13980,174,201,"cake_hat_b.bmp",9412,"blacksquare.bmp",3790,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",3784,True,13980,174,201,"cake_hat_b.bmp",9412,"blacksquare.bmp",3790,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,3,4.01,retrieval,1,1,"leaf_jacket_b.bmp",3775,True,27383,133,160,"leaf_jacket_b.bmp",3789,"blacksquare.bmp",4673,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",4667,True,27383,133,160,"leaf_jacket_b.bmp",3789,"blacksquare.bmp",4673,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,4,5.01,retrieval,2,2,"apple_bear_b.bmp",5465,False,36005,133,160,"apple_bear_b.bmp",5489,"blacksquare.bmp",3254,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",3246,True,36005,133,160,"apple_bear_b.bmp",5489,"blacksquare.bmp",3254,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,5,6.01,retrieval,2,2,"elephant_broccoli_b.bmp",3522,True,44908,174,200,"elephant_broccoli_b.bmp",3536,"blacksquare.bmp",4726,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",4726,True,44908,174,200,"elephant_broccoli_b.bmp",3536,"blacksquare.bmp",4726,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,6,7.01,retrieval,1,1,"clock_dog_b.bmp",2571,True,53370,227,254,"clock_dog_b.bmp",2598,"blacksquare.bmp",3749,
8/12/2014,12:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,7,1,1,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",3736,True,53370,227,254,"clock_dog_b.bmp",2598,"blacksquare.bmp",3749,
