Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",2243,True,0,55,78,"press spacebar to start perceptual task",2250,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",2232,True,2328,2168,2195,"MutedBallie.avi (174x144)",2249,"blacksquare.bmp",1688,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",1685,True,2328,2168,2195,"MutedBallie.avi (174x144)",2249,"blacksquare.bmp",1688,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,2,3.01,retrieval,1,1,"cookie_pizza_b.bmp",5157,False,8460,1659,1686,"cookie_pizza_b.bmp",5181,"blacksquare.bmp",3321,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",3314,True,8460,1659,1686,"cookie_pizza_b.bmp",5181,"blacksquare.bmp",3321,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,3,4.01,retrieval,1,1,"sock_shoe_b.bmp",3101,True,18648,294,321,"sock_shoe_b.bmp",3119,"blacksquare.bmp",2371,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",2364,True,18648,294,321,"sock_shoe_b.bmp",3119,"blacksquare.bmp",2371,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,4,5.01,retrieval,1,1,"balloons_duck_b.bmp",3005,True,24459,709,736,"balloons_duck_b.bmp",3025,"blacksquare.bmp",2572,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",2562,True,24459,709,736,"balloons_duck_b.bmp",3025,"blacksquare.bmp",2572,
7/24/2014,12:54,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_6.csv,14,1,1,5,6.01,retrieval,2,2,"flowers_cat_b.bmp",2099,True,30792,320,347,"flowers_cat_b.bmp",2115,"blacksquare.bmp",2197,
