Timestamp	Event	Descriptor	
95	ImageStart	fixation.png	
12288	KeyPress	Space	
12288	ImageEnd	fixation.png	
12607	MovieStart	MutedBallie.avi	
14016	KeyPress	Space	
14016	MovieEnd	MutedBallie.avi	
14412	ImageStart	blacksquare.bmp	
17264	KeyPress	Space	
17264	ImageEnd	blacksquare.bmp	
17901	MovieStart	Julia_3.AVI	
20618	MovieEnd	Julia_3.AVI	
21046	ImageStart	fixation.png	
24432	KeyPress	Space	
24432	ImageEnd	fixation.png	
24452	ImageStart	arrow_crown.BMP	
35120	KeyPress	Right	
35120	ImageEnd	arrow_crown.BMP	
35123	ImageStart	fixation.png	
38215	KeyPress	Space	
38215	ImageEnd	fixation.png	
38236	ImageStart	heart_moon.BMP	
41255	KeyPress	Left	
41256	ImageEnd	heart_moon.BMP	
41260	ImageStart	fixation.png	
44991	KeyPress	Space	
44991	ImageEnd	fixation.png	
45014	ImageStart	watermelon_orange.BMP	
49383	KeyPress	Left	
49383	ImageEnd	watermelon_orange.BMP	
49388	ImageStart	fixation.png	
51031	KeyPress	Space	
51031	ImageEnd	fixation.png	
51052	ImageStart	ring_watch.BMP	
62463	KeyPress	Left	
62463	ImageEnd	ring_watch.BMP	
62467	ImageStart	fixation.png	
64351	KeyPress	Space	
64351	ImageEnd	fixation.png	
64373	ImageStart	duck_frog.BMP	
67063	KeyPress	Right	
67063	ImageEnd	duck_frog.BMP	
67067	ImageStart	fixation.png	
69031	KeyPress	Space	
69031	ImageEnd	fixation.png	
69052	ImageStart	ball_drum.BMP	
73247	KeyPress	Right	
73247	ImageEnd	ball_drum.BMP	
73251	ImageStart	fixation.png	
74871	KeyPress	Space	
74871	ImageEnd	fixation.png	
74892	ImageStart	knife_key.BMP	
81910	KeyPress	Right	
81911	ImageEnd	knife_key.BMP	
81915	ImageStart	fixation.png	
83654	KeyPress	Space	
83655	ImageEnd	fixation.png	
83676	ImageStart	sun_tree.BMP	
86127	KeyPress	Right	
86127	ImageEnd	sun_tree.BMP	
86131	ImageStart	fixation.png	
87110	KeyPress	Space	
87111	ImageEnd	fixation.png	
87132	ImageStart	lettuce_corn.BMP	
91974	KeyPress	Right	
91974	ImageEnd	lettuce_corn.BMP	
91978	ImageStart	fixation.png	
95142	KeyPress	Space	
95142	ImageEnd	fixation.png	
95164	ImageStart	hair_hat.BMP	
100222	KeyPress	Right	
100222	ImageEnd	hair_hat.BMP	
100226	ImageStart	fixation.png	
101862	KeyPress	Space	
101862	ImageEnd	fixation.png	
101883	ImageStart	flower_leaf.BMP	
105190	KeyPress	Right	
105190	ImageEnd	flower_leaf.BMP	
105194	ImageStart	fixation.png	
106350	KeyPress	Space	
106350	ImageEnd	fixation.png	
106372	ImageStart	leg_arm.BMP	
115398	KeyPress	Left	
115398	ImageEnd	leg_arm.BMP	
115402	ImageStart	fixation.png	
117414	KeyPress	Space	
117414	ImageEnd	fixation.png	
117436	ImageStart	lips_ear.BMP	
122070	KeyPress	Left	
122070	ImageEnd	lips_ear.BMP	
122074	ImageStart	fixation.png	
123590	KeyPress	Space	
123590	ImageEnd	fixation.png	
123611	ImageStart	scissors_brush.BMP	
128101	KeyPress	Left	
128102	ImageEnd	scissors_brush.BMP	
128105	ImageStart	fixation.png	
129621	KeyPress	Space	
129621	ImageEnd	fixation.png	
129642	ImageStart	star_cloud.BMP	
133677	KeyPress	Right	
133677	ImageEnd	star_cloud.BMP	
133681	ImageStart	fixation.png	
134581	KeyPress	Space	
134581	ImageEnd	fixation.png	
135016	ImageStart	glass_bowl.BMP	
151613	KeyPress	Right	
151613	ImageEnd	glass_bowl.BMP	
151617	ImageStart	fixation.png	
153333	KeyPress	Space	
153333	ImageEnd	fixation.png	
153354	ImageStart	hand_foot.BMP	
156237	KeyPress	Right	
156237	ImageEnd	hand_foot.BMP	
156241	ImageStart	fixation.png	
157861	KeyPress	Space	
157861	ImageEnd	fixation.png	
157882	ImageStart	garbage_can_box.BMP	
166909	KeyPress	Right	
166909	ImageEnd	garbage_can_box.BMP	
166913	ImageStart	fixation.png	
169957	KeyPress	Space	
169957	ImageEnd	fixation.png	
169978	ImageStart	lion_bear.BMP	
172621	KeyPress	Right	
172621	ImageEnd	lion_bear.BMP	
172625	ImageStart	fixation.png	
173941	KeyPress	Space	
173941	ImageEnd	fixation.png	
173962	ImageStart	shirt_cap.BMP	
179964	KeyPress	Right	
179964	ImageEnd	shirt_cap.BMP	
179968	ImageStart	fixation.png	
180948	KeyPress	Space	
180948	ImageEnd	fixation.png	
180972	ImageStart	nail_pencil.BMP	
186380	KeyPress	Left	
186380	ImageEnd	nail_pencil.BMP	
186384	ImageStart	fixation.png	
187244	KeyPress	Space	
187244	ImageEnd	fixation.png	
187267	ImageStart	mouse_squirrel.BMP	
190284	KeyPress	Left	
190284	ImageEnd	mouse_squirrel.BMP	
190290	ImageStart	whiteborder.bmp	
191036	KeyPress	Space	
191036	ImageEnd	whiteborder.bmp	
191640	MovieStart	congratulations.wmv	
193796	KeyPress	Escape	
193796	MovieEnd	congratulations.wmv	
