Timestamp	Event	Descriptor	
114	ImageStart	fixation.png	
12656	KeyPress	Space	
12656	ImageEnd	fixation.png	
17699	MovieStart	MutedBallie.avi	
17801	KeyPress	Space	
17801	MovieEnd	MutedBallie.avi	
19106	ImageStart	blacksquare.bmp	
23711	KeyPress	Space	
23711	ImageEnd	blacksquare.bmp	
24259	MovieStart	Julia_3.AVI	
26990	MovieEnd	Julia_3.AVI	
27359	ImageStart	fixation.png	
30231	KeyPress	Space	
30231	ImageEnd	fixation.png	
30254	ImageStart	arrow_crown.BMP	
38471	KeyPress	Right	
38471	ImageEnd	arrow_crown.BMP	
38475	ImageStart	fixation.png	
42119	KeyPress	Space	
42119	ImageEnd	fixation.png	
42142	ImageStart	heart_moon.BMP	
59023	KeyPress	Space	
59023	ImageEnd	heart_moon.BMP	
59027	ImageStart	fixation.png	
62974	KeyPress	Space	
62975	ImageEnd	fixation.png	
62997	ImageStart	sailboat_bicycle.BMP	
70182	KeyPress	Left	
70183	ImageEnd	sailboat_bicycle.BMP	
70188	ImageStart	fixation.png	
74270	KeyPress	Space	
74270	ImageEnd	fixation.png	
74292	ImageStart	wheel_window.BMP	
81686	KeyPress	Left	
81686	ImageEnd	wheel_window.BMP	
81690	ImageStart	fixation.png	
86070	KeyPress	Space	
86071	ImageEnd	fixation.png	
86092	ImageStart	fish_bee.BMP	
89958	KeyPress	Left	
89958	ImageEnd	fish_bee.BMP	
89962	ImageStart	fixation.png	
95302	KeyPress	Space	
95302	ImageEnd	fixation.png	
95324	ImageStart	pig_elephant.BMP	
101238	KeyPress	Left	
101238	ImageEnd	pig_elephant.BMP	
101242	ImageStart	fixation.png	
104582	KeyPress	Space	
104582	ImageEnd	fixation.png	
104605	ImageStart	sheep_monkey.BMP	
113022	KeyPress	Left	
113022	ImageEnd	sheep_monkey.BMP	
113025	ImageStart	fixation.png	
121997	KeyPress	Space	
121998	ImageEnd	fixation.png	
122019	ImageStart	ostrich_fly.BMP	
126525	KeyPress	Left	
126526	ImageEnd	ostrich_fly.BMP	
126530	ImageStart	fixation.png	
127517	KeyPress	Space	
127517	ImageEnd	fixation.png	
127539	ImageStart	tiger_alligator.BMP	
133173	KeyPress	Left	
133174	ImageEnd	tiger_alligator.BMP	
133178	ImageStart	fixation.png	
135910	KeyPress	Space	
135910	ImageEnd	fixation.png	
135931	ImageStart	doorknob_bell.BMP	
139165	KeyPress	Left	
139166	ImageEnd	doorknob_bell.BMP	
139169	ImageStart	fixation.png	
142109	KeyPress	Space	
142109	ImageEnd	fixation.png	
142131	ImageStart	shoe_boot.BMP	
145413	KeyPress	Left	
145413	ImageEnd	shoe_boot.BMP	
145417	ImageStart	fixation.png	
149045	KeyPress	Space	
149045	ImageEnd	fixation.png	
149067	ImageStart	table_chair.BMP	
151477	KeyPress	Left	
151477	ImageEnd	table_chair.BMP	
151481	ImageStart	fixation.png	
152405	KeyPress	Space	
152405	ImageEnd	fixation.png	
152427	ImageStart	socks_pants.BMP	
154933	KeyPress	Left	
154933	ImageEnd	socks_pants.BMP	
154937	ImageStart	fixation.png	
156797	KeyPress	Space	
156797	ImageEnd	fixation.png	
156819	ImageStart	dress_jacket.BMP	
161421	KeyPress	Left	
161421	ImageEnd	dress_jacket.BMP	
161425	ImageStart	fixation.png	
167741	KeyPress	Space	
167741	ImageEnd	fixation.png	
167763	ImageStart	book_bottle.BMP	
172277	KeyPress	Left	
172277	ImageEnd	book_bottle.BMP	
172281	ImageStart	fixation.png	
173317	KeyPress	Space	
173317	ImageEnd	fixation.png	
175482	ImageStart	stove_refrigerator.BMP	
177524	KeyPress	Left	
177525	ImageEnd	stove_refrigerator.BMP	
177529	ImageStart	fixation.png	
179612	KeyPress	Space	
179612	ImageEnd	fixation.png	
179634	ImageStart	swing_door.BMP	
181764	KeyPress	Left	
181765	ImageEnd	swing_door.BMP	
181769	ImageStart	fixation.png	
184420	KeyPress	Space	
184420	ImageEnd	fixation.png	
184442	ImageStart	spoon_fork.BMP	
188612	KeyPress	Left	
188612	ImageEnd	spoon_fork.BMP	
188616	ImageStart	fixation.png	
193620	KeyPress	Space	
193620	ImageEnd	fixation.png	
193642	ImageStart	toe_finger.BMP	
199580	KeyPress	Left	
199580	ImageEnd	toe_finger.BMP	
199584	ImageStart	fixation.png	
201132	KeyPress	Space	
201132	ImageEnd	fixation.png	
201153	ImageStart	snowman_clown.BMP	
203948	KeyPress	Left	
203948	ImageEnd	snowman_clown.BMP	
203952	ImageStart	fixation.png	
205724	KeyPress	Space	
205724	ImageEnd	fixation.png	
205746	ImageStart	truck_car.BMP	
208868	KeyPress	Right	
208868	ImageEnd	truck_car.BMP	
208872	ImageStart	fixation.png	
210700	KeyPress	Space	
210700	ImageEnd	fixation.png	
210722	ImageStart	train_bus.BMP	
213028	KeyPress	Left	
213028	ImageEnd	train_bus.BMP	
213034	ImageStart	whiteborder.bmp	
213828	KeyPress	Space	
213828	ImageEnd	whiteborder.bmp	
214494	MovieStart	congratulations.wmv	
217116	KeyPress	Space	
220508	KeyPress	Space	
221108	KeyPress	Escape	
221108	MovieEnd	congratulations.wmv	
