"Subject_ID","vis_perspective_total","vis_perspective_scorable","vis_perspective_average","shape_stroop_total","shape_stroop_scorable","shape_stroop_average","obj_nam_yes_known_total","obj_nam_scorable_known","obj_nam_yes_unknown_total","obj_nam_scorable_unknown","obj_nam_yes_known_average","obj_nam_yes_unknown_average","obj_nam_difference_score","penny_total","penny_scorable","penny_average","beads_1bead_average","beads_2beads_average","comp_pretense_total","comp_pretense_scorable","comp_pretense_average","pots_total","pots_average","object_stroop_total","object_stroop_scorable","object_stroop_average","PI_complete_ignorance","PI_complete_knowledge","PI_average"
77,20,6,0.666666667,16,6,0.888888889,1,6,0,6,0.166666667,0,0.166666667,5,3,0.416666667,0.2,0,3,4,0.75,12,0.75,3,12,0.25,0,0,0
